RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31
13121,16,Orlando,city,FL,FL,"Orlando-Kissimmee-Sanford, FL",Orange County,158793.7511806543,159135.76268224814,159670.24880428205,160614.84347020517,161666.6897681809,162681.68382716013,163662.87853529045,164689.138041793,165916.391407831,167324.85427529798,168703.08878057243,169849.23648777328,170788.60201619167,171583.73266568853,172320.14619761173,173156.82434618365,174209.0047135281,175321.66875991048,176373.56919490834,177406.56560378053,178437.21882861867,179548.17915545063,180638.41685519868,181664.28522418486,182590.24246052463,183447.24079162072,184335.87660977128,185248.11123728895,186226.69477831092,187364.18414744618,188539.34257817792,189839.28441550196,191014.56397929927,192273.0555899449,193404.75006528923,194487.0535676627,195503.70609555367,196491.4908126093,197628.99952457155,198913.8619076663,200240.83670655754,201567.15133951034,202829.0153868276,204121.76693442476,205220.9621422284,206386.06344703273,207760.2075097408,209381.55562370914,210929.84065804174,212421.95754867993,213938.88277511136,215833.19154624516,217960.6785846817,220472.15095894175,223156.7497486372,226502.91122248993,229819.08084673938,233323.96374352844,236328.52703866898,239499.31046272125,242928.65097730004,247001.37557091806,251658.38523570285,257291.2196031326,264223.11395346135,272628.15410869516,281675.0013579019,290134.83925369265,297453.35231121135,303849.60083213204,310496.3723279689,317762.8395294021,324841.5076609356,331776.94961108867,338363.46547020593,345293.80482127867,351545.87818884774,357046.04067769274,360957.6848594186,362917.8556085077,362844.5430889199,362753.31790546986,361984.30196341686,361028.9445933544,357812.5881999738,355646.1058293131,353429.6835058718,352466.11106594704,350834.2273283819,348330.0930751102,345004.1404120737,340877.7675644616,336777.4922469493,331680.18937002687,326459.65114262037,320529.47872028546,315904.63441044296,309426.1546480498,302932.6279617174,295367.4922863205,288397.6223674057,281565.5661025173,274626.85090988333,267878.73693948943,261853.2649958632,255988.9442752197,248872.82611690994,240362.35223072756,230988.33401334277,222952.7087479803,217485.67998615824,213363.48737629084,210575.63542945927,206899.15339658738,204132.04638598952,201423.75425418766,198932.56263321778,196197.84250208075,194665.4152941509,194099.89644271976,192929.85857063683,191838.735568659,190955.8496472762,190590.06234548043,189935.3195193651,188923.55254753123,188196.06040421603,186815.50916568947,185024.1636268208,183615.2558148928,181998.97973850372,180342.47211652543,178628.1491420566,177342.83503412784,175816.5842877084,174036.22320392937,172372.41506975397,171134.93787297004,170383.24647652687,170292.61504294846,170664.2545858644,170873.73737198798,170533.9698337245,170149.34770515922,170499.3733777081,171058.66643141388,171323.0078430651,171115.49224100154,171177.1161556981,172068.37910017467,173223.20483423458,174684.1073232396,176400.0888089089,178342.910414394,180473.98049807618,182746.57579898302,185256.7474963993,187596.19707597978,189881.9229246675,192247.9573018111,195130.5970631457,198307.06688249775,201440.03129166915,204842.2678507988,208327.62161655875,211862.15193478312,214801.2692575121,217481.61775759197,220257.1856363866,222946.7032204004,225119.03835242882,226722.06045629582,227990.6927843363,229135.32244873015,229964.40818192242,230705.75248906427,231505.3198297375,232149.46653880423,233089.35139103638,234222.1173633477,235883.06346362116,237450.3295838719,238635.86635435876,239547.88403586144,240293.72789792053,241070.60350948642,241752.64195639407,242517.4483161722,243589.69760178772,245021.78668159165,246625.4658857533,248173.8622094643,249873.23958305814,251544.7366785803,252645.09882713415,253738.3385720346,254886.2966449035,256602.14837952112,257830.94960532722,258815.47433529366,259911.80687648142,261352.5363298081,263007.8913738203,264602.1682222882,266284.22547407006,267983.60498609947,269499.2623105785,271113.15502845676,272520.5793200322,274105.2131649761,275125.5185164967,276070.58153937344,277090.5503430608,278598.4026923594,280266.70948687143,281999.81616002694,283835.7870953043,285822.35372123914,287788.1158848524,289680.26586005976,291397.122087015,292815.7508936423,294155.159810741,295528.48832767067,297036.17707156076,298472.40100186534,299755.33004995994,301009.4742136011,302117.33599332074,303454.9421028932,304541.3012813839,305176.40226084966,305377.663702078,305657.72658040025,306131.29814216687,306506.3102197577,306798.6696309604,307343.6546583083,308387.63038571645,309978.9430129849,311977.9059797525,314010.41268258326,315816.81387447007,317139.5633399859,317796.2242068619,318268.6130073755,319190.22493737616,321195.234655709,323981.76289990096,327182.36659280513,330914.9659163504,334700.79683903203,338621.0357468136,342572.8341859013,346925.9030264961,351788.22372373816,357588.6271412026,364488.4492693602,371071.3685074595,376856.2531254359,381685.28124148166,387134.65205598477,393389.570575343,400573.4237321811,409338.4784822268,419469.52622197336,431087.45035069593,443184.4836602343,454808.4768748926,464798.7119341353,471492.4403814888,474887.65802533965,475416.69233016344,474888.40367551864,473862.4741321338,472429.47878358903,470769.2345782665,469689.5285202524,470158.78405623604,471667.51171370904,473641.0825071255,475439.16039697494,477360.7698305396,479481.4750827222,481759.9651480789,484136.14492932707,486077.36164846015,487596.81664467213,488613.49210179615,490052.0739171977,492176.82901607914,494307.0123842528,495736.65750656556,495920.67251258035,495998.17150449456
18847,118,Kissimmee,city,FL,FL,"Orlando-Kissimmee-Sanford, FL",Osceola County,152977.1059684899,153368.53719126608,153951.0033990843,155069.4107825535,155887.4696351436,156438.61583527937,156822.83318429763,157378.4856273121,158020.84852612705,158535.74179974926,159035.59619095278,159518.52470649345,160179.6785660804,161040.03149981712,161843.11671565849,162781.73145253616,163734.87742784686,164826.56861635533,165986.16204089744,167097.70038026664,168131.2139684005,168984.0739704334,169791.14647577677,170506.78249976013,171120.03311998025,171725.46434967822,172516.5874695398,173290.428824058,174021.60144789214,174643.23933606347,175254.9829809942,175880.1840541221,176537.3404433035,177316.23207245104,178137.3736915807,178839.97646647543,179360.5375706721,179843.3356259827,180493.15678985987,181341.4935281603,182321.6200603243,183294.32617264809,184267.97288979648,185194.5845912616,186056.24953057303,186890.71605275632,187702.26492809367,188551.0775874548,189598.1584671673,190880.49581063865,192366.00775742217,194180.1538748617,,,,209467.1948459534,213607.01888136807,217443.3990308996,221505.78059437973,225450.02087582022,228572.9732170502,231301.20197393847,234976.747118674,240645.87156140502,247587.52417691916,254989.70962435566,261606.07806084992,269042.77161554695,275403.3195447494,281649.50979989,288087.39244900015,294812.2182691039,301540.7604686405,307235.9249838662,312511.85651342076,317951.3441293959,322229.9564793581,326200.168521823,328748.77873099805,330446.83890694886,330811.5000239625,329677.6058032264,328866.49108591734,328427.26818995946,327857.3894521457,325167.22314131656,321325.2943979336,318623.4044851277,317049.7615332306,316196.7686231998,314838.13584267953,312337.78212566604,308969.0649633888,303344.5425727178,297941.51054467965,293680.52835895424,291207.5107045027,288315.5366639912,283148.8537679916,276035.43647426413,267592.53223192616,259339.28753784773,251851.10176331247,244482.41330757434,236643.34087080692,229134.6214529654,220850.57423059017,212394.382507977,203722.76586426192,196723.43528472132,190438.05829434798,183851.4918562594,177241.23161068757,171264.4617471417,166289.27290217605,162334.4045547586,158707.26269594653,155572.04620243827,152091.23827464684,149248.1713211442,147602.6372931476,147592.7249225393,148199.71825650355,148381.45330840317,148018.59443236605,147575.23276077028,147489.1309202292,147246.74722625592,146660.7277205128,144919.89581435706,143329.7608545681,141499.3944596462,140158.25574972972,138299.78478242594,136652.90110479904,135335.46245293337,135005.16826253012,135120.15019623956,134757.68415671482,133898.96095392096,133141.0465163897,133362.25060603744,134050.20371510065,134864.81430751245,135008.27831529998,135494.13610816665,136401.33039815107,137988.12595224645,139571.93726916332,140978.97483376783,142471.90360942108,143928.81300190667,145555.97377200608,147180.96732108147,148666.68017913547,150120.90682354048,151751.06503456357,153745.92643301876,156188.70644078383,158666.63475004083,161661.5816449751,164390.1754082757,167467.56290432953,170549.68200584516,174010.202851588,177307.93940768417,179876.72243365107,181919.797210145,183714.27731482885,185645.2297039047,187464.24999164336,188868.97429086722,190024.74160615506,190681.56871855026,191433.9416672419,192468.4977177294,194022.59459767528,195400.30183828945,196570.7307129566,197288.63427680568,198058.21451543923,198710.51574390577,199563.63699044508,200456.35588422543,201381.76742145253,202128.16958937174,202891.9554890979,203858.87961981134,205342.7853606541,206821.88164555057,208010.64554217365,208634.84690858296,209170.78355444354,209820.5589496556,210540.60205448445,211509.4318925219,212599.82947442474,213710.59329966336,214769.96122730963,215945.62340530427,217561.38830012502,219317.1702916884,220876.10650582213,222153.13825736137,223150.78273230992,224107.0345186457,225252.86691874414,226541.91791042595,227722.64488650617,228782.1547770682,229750.648591632,230954.6104092208,232365.47450359855,234108.6771685039,235908.6123853428,237727.58818698672,238952.6937946507,239826.70692923167,240710.3018225748,242047.97794486818,243673.63094330986,245036.56926437162,246463.5412962404,248098.89772155703,249930.5806721944,251696.43814635245,253216.87628301792,254732.48750274334,256276.95209546483,257996.9044116102,259539.66308568788,260816.74374210255,261583.88995351817,262159.5921649943,262612.201465293,263364.4784670595,264172.376274839,265114.4111262206,266165.2934177252,267465.110536577,269126.25968322175,270772.2287454607,272417.29757312697,273777.7111907166,274589.4438819804,275087.9643172874,275627.06512499694,277062.4603703865,279333.1227127888,282077.9094534774,285068.18940362375,287908.16472804337,290991.07746668305,294141.1642754134,297836.47286753496,301984.4104375126,306991.7945504859,313155.4491591234,319820.19384671625,326592.2237354365,332947.824174474,339575.1166276781,346532.87705305807,353485.5675190098,361570.6559926099,370704.25553967844,381539.93436922313,392818.3943398162,404059.60592447856,414363.1263666856,422139.238892968,426361.41315813875,427182.9318518162,426110.6225617239,424539.5731566308,422701.4884873044,420599.0885103675,418769.3516734504,417810.52112889895,417634.9583080215,418083.50760994415,419222.85875585227,420518.8070367056,421614.0563906595,421784.7523362402,421756.2385272646,421661.30810420547,421896.19163521467,422380.39521492814,423360.4358849641,424533.74647396983,425584.6843038274,425809.18457852345,425182.5743901163,424255.72372973594
50741,432,Apopka,city,FL,FL,"Orlando-Kissimmee-Sanford, FL",Orange County,161901.35131701402,162264.4527042557,162684.6327181486,163497.87987903712,164338.74205434928,165327.62102188356,166361.75110965877,167517.47797069754,168773.22776897458,170042.71241375586,171168.08034942803,171999.1909727311,172743.99621942602,173478.21898991778,174274.47850673043,175266.39189671227,176540.6378382456,177976.51589080607,179191.36435701177,180259.13287689097,181153.50373516767,182188.96445598325,183297.09533737914,184321.7940322185,185187.79549478335,185896.27514849041,186667.89933585597,187546.49305797284,188338.41030883355,189227.8408974815,190018.6139835278,190951.46175626744,191784.88794048407,192922.78470537407,194074.95227951495,195250.43630681196,196258.92884609324,197319.58212932653,198431.4258530191,199782.22724286912,201141.56797160103,202725.73227555255,204203.84414555551,205714.72909058662,206956.7717844023,208253.36021105023,209742.2536998056,211350.9144228126,212893.2716302414,214322.7378784302,215777.22960069266,217455.9378011177,219494.381414149,222036.69880165276,224914.20947100504,228341.09811814723,231774.10148953545,235282.203748288,238324.54841202192,241272.1717841607,244436.03360204454,248118.55821759094,252483.36976498333,257664.59855251072,263681.41684986727,270864.35747833323,278768.8192739742,286513.956875875,293581.5804190529,299654.571982886,305831.04016337293,312655.74702022056,319603.53272295103,326487.02869362506,332914.4854630079,339559.7030230405,345910.30632178247,351398.20598691754,355565.95059644245,357773.344835422,357876.26705091255,357668.2757866232,356720.1643495918,355919.9776827797,352963.73108325014,351037.5539894744,349192.19331621734,349004.9311187477,348349.86587754,346530.7225706252,343380.4650198561,339294.6200628453,335778.0276346521,331893.61401202885,328089.4552130561,323191.29143344355,318796.6383324083,312022.5616786908,305245.7732597452,297662.4131400524,290781.26895991276,284204.7259027311,277866.093596538,272085.039565726,266846.08697026345,261692.75462308768,255026.79381719293,246851.77801632838,237928.69986230266,230592.52593094212,225850.70502966197,222024.19244720694,219244.08918938503,215639.1126010023,212926.7239016952,210420.047862367,207657.58711579235,204768.63902530106,203042.4332954737,203018.90582140963,202850.31920107824,202295.02448810273,201297.41301774848,200562.6831140645,199836.52245673258,198993.41811800122,197949.49770819928,196004.06551555017,193628.97377658592,191281.05357598522,189052.76976062497,186556.97389927367,184257.29880632018,182287.13369385278,180304.97249707565,178156.60035214014,176138.45179562308,174260.96264412915,172737.8486044231,171517.94933015897,170871.64592597602,170280.88050217755,169895.72936800515,169637.6472225967,170171.3570502567,170483.901262676,170380.58688412004,169741.99155340655,169287.76773112747,169750.9591990269,170452.56487969993,171696.2814458982,173204.81922050414,175110.26467948253,176941.15793872904,179027.92467131198,180928.66038779638,182634.199029711,184105.23028169115,186134.87617803746,189037.68689259214,192685.00519423498,196290.391318189,199735.2505590551,202913.15956939562,206170.66430962193,209130.30320058318,211810.41039052268,214347.75709722948,216880.69610735806,218752.62955648787,219946.74663694587,220696.85888054382,221604.9635540061,222679.73522909844,223768.41210801003,224711.63270546807,225246.44763841236,225918.41438968494,226732.44108594945,227851.22030959223,229005.4040382457,230180.06792178462,231551.04720600857,232765.58790772912,233835.91109710847,234739.44354958637,235722.62010679758,237015.33375840588,238596.80268553607,240291.5291422019,241821.90992183398,243248.24128279276,244690.10313027553,245790.31730061932,247084.58134234455,248457.87241044143,250008.69767049697,251107.5543150003,252199.55054343,253778.59165099042,255640.3369176745,257060.50547753772,258151.1681842526,259391.59246401626,261127.2293874342,262789.169008917,264433.7670777537,265747.7686300341,267177.09569594543,268227.1534628475,269391.81153968483,270796.5074516095,272507.2512524282,274052.85617784323,275507.39653543744,277086.8598280013,279069.67105585476,281260.5684967493,283309.2657372333,284994.9152728612,286180.1669314124,287398.56632650347,288668.294752018,290118.379824362,291480.891206735,292656.5842990923,293650.43978383864,294769.9219668308,296335.8948076857,297874.65531181643,298797.06239149807,299377.8998108248,300022.3599577418,300901.0444877327,301683.09456422756,302281.889228873,303103.71129467845,304150.75788286765,305611.266958889,307364.2999049868,309381.5456765369,311369.7865269897,312838.9077245365,313291.13478876645,313461.7650030768,314132.1111551165,316209.433145507,319132.5207044437,322464.01553195924,326029.97655137774,329727.7434470646,333781.1772600272,338199.7005372482,343170.1677192984,348472.773039304,354671.0175718937,361807.03041784844,369091.0165694584,375959.0564414553,382184.8313335211,388563.73087411193,395057.94632237515,401760.83529810654,409706.2847488196,418984.83091808594,429682.7858293746,440537.92073418736,450541.94734226423,459333.3816688321,465491.34975449555,468772.31978214096,469061.0749379221,468257.53792013106,466995.6568874644,465509.3866786321,463804.6981660449,462746.2533639047,462841.94423164544,463586.6689926044,464856.4334189725,466080.74949788017,467520.32962645363,468643.2873240372,469744.37438948057,471048.5285717992,472276.23596616735,473499.9899388708,474161.1872998579,475229.742225137,476672.07407036907,478157.4742258018,478922.84980795434,478674.85748477344,478332.46147557365
17472,463,Clermont,city,FL,FL,"Orlando-Kissimmee-Sanford, FL",Lake County,159494.38898798727,159755.0439398149,160236.16256921677,161044.16499536615,162061.6400863702,163118.9712478985,164323.46902589526,165451.1393246427,166431.00891659656,167326.6004914949,168364.69694111377,169727.26340311937,170935.3513819128,172174.01712481157,173254.2354858553,174601.3046971427,175869.71150598908,177043.58608900112,178088.80118067804,178696.35898782965,179135.84668493434,179454.98018301197,180014.9092086254,180537.56020111346,180969.86175142942,181310.9000234108,181855.73142824954,182579.1907931041,183223.4082003576,183752.07387679524,184350.0069242888,185191.46362055233,186063.34317514385,186899.79045274586,187690.13423177518,188485.2443643861,189069.0306451819,189583.8502267901,190020.00850784933,190721.0390875352,191546.6038070499,192556.18305984559,193550.29636687387,194513.9222106257,195422.27088660645,196401.95498110226,197657.25420821088,199073.91448001526,200641.0249190937,201961.63705237515,203392.20000911134,204891.5523829787,206984.2423697269,209494.43894437051,212486.63672504178,216346.699940988,220624.45729627518,224950.1129151166,228261.5372376356,231455.3114055061,235091.7996944402,239602.81413794728,245273.64191690358,252218.79276979974,259943.10994879252,268066.5570254389,277203.5131273326,286091.0960816818,294876.94707254966,303745.98861209804,312708.79388166283,320842.33949338755,327187.58878729073,332434.4526512702,338650.5559257558,344304.754923385,348702.4103986194,350360.90732796077,350566.04413693235,350933.92342572124,350238.3743893099,348782.81365054246,346978.63177372864,345208.6424830944,343746.39312735625,342014.1466071605,340500.4379212875,339630.9058259327,339225.50776080927,338590.7176813396,336163.8648962376,333898.2313570146,331934.7903879944,329617.95446778974,326248.71811946185,322124.8139734298,317814.44648390263,312801.9855259335,304645.9905033174,296689.50577887427,288584.1322210166,283352.17288180167,279196.9812226032,273981.6524546401,268162.17205765174,261518.30706628054,256038.53541448782,251121.9528098354,244907.07843317674,238403.52669259347,233622.20514739424,229888.16144186645,226830.4079441648,221885.52550607242,217066.00578834713,212172.16778715825,207660.00181762478,204025.26961355787,201443.34417122309,200825.01992286157,201306.22167070105,201854.4047705309,201556.78156395748,200610.55472446769,199641.55507002716,198411.75587117,197112.86918196527,196152.56262734186,195719.0897644737,194794.33081802705,193019.0570628989,190146.1181682855,187812.1431027179,186213.39488799448,184412.38392129118,182553.94657897865,181033.1856289669,181374.5111937791,180991.9996534863,179735.1870510296,177808.03839325675,177233.3982601748,177369.11003659255,177755.86852566735,177980.6729554845,178745.6639996143,179716.9799225703,181083.7367185729,182402.89259571207,183973.96047832654,185557.0268731664,187079.92792926202,188302.0721371707,189471.72050678878,190341.19429321247,191394.87013088842,192460.993675526,193905.01116664734,195560.83968047777,197804.27979606565,200492.34158153294,203360.00520088954,206217.37035864414,209216.34403021343,212434.0674868419,215342.99162350615,217486.12775645615,219219.2962730428,220865.45900122356,222920.24693174884,224729.62223217543,226185.12765550453,227463.187569243,228734.93844386376,230318.95270692906,231454.32717775356,232690.49957299037,233604.6275799967,234750.43503295226,235759.97167882122,236896.45058503983,238327.3422707025,239885.5532491789,241092.42431358606,242058.7788140363,242978.50475835297,244595.61730996546,246215.07834245963,247921.3677697234,249344.40528880886,250990.1918572533,252523.03905618063,253996.21109574722,255152.2946955443,255990.18090589342,256842.46851314118,257854.3068923994,258988.95549235132,260132.41043818722,261275.25721192907,262726.8615679864,264143.6309904149,265185.46521143377,265960.1313909601,266553.9908006092,267659.3515562035,268871.08588085877,270424.178710609,271529.32947068935,272647.0438373361,273916.78090686625,275365.7907927383,276880.93650061864,278103.50374056323,279236.8412910569,280277.37285686546,281218.7199813405,282323.6249731711,283747.70800560986,285428.11202498246,286993.7280833078,288323.4424515836,289992.5961321689,292021.7085544474,294073.060263796,295747.27853773365,297253.3220417643,299080.24401027604,300870.7989932341,302700.94805628486,304002.1192065652,305090.81578226277,305680.96115408326,306050.83887308295,306536.3662891781,307168.9510319087,308212.91827073036,309249.0798246344,310723.4312691626,312245.68064768164,313783.3219309521,315058.56644697225,316503.97803169605,317853.16453970544,318586.51940219075,318916.4678553926,319730.1945323716,321816.9157472359,325132.8229449217,328913.6908466278,333161.9521872473,337422.1549863659,341989.51709096273,346560.37615489477,351289.4124417898,356378.37619569874,362536.5957284253,369846.17077462905,377828.1353373017,385931.52843181184,393643.83785964263,401153.35093274806,409066.63584229065,417324.8331650204,426590.63828698057,436322.4545373037,447340.7922610701,459661.6418422286,472145.3108382676,483715.5185635439,491326.735237414,494609.686737285,493719.374873663,491687.9259174525,489522.01945384924,487450.14068201015,485209.0166018939,483254.5447338892,482118.3292629957,482105.402206025,483563.16357806866,485954.2109626809,487940.5878850057,489357.1744820035,490247.8400677639,491271.1062746248,491825.22541859414,492237.50026406953,492721.52089191903,493979.06618011865,496067.58737274306,498436.2990895766,499993.8822975133,499867.1063044888,499083.69922124717
